7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0263,0.1107,0.989,0.014
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0289,0.1295,0.985,0.0126
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0249,0.1009,0.9909,0.0127
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0265,0.1008,0.9909,0.0025
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0242,0.1005,0.991,0.0141
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0262,0.1036,0.9904,0.0049
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0299,0.108,0.9896,0.0186
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0269,0.1097,0.9892,0.0032
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.033,0.1279,0.9854,0.0172
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0274,0.1043,0.9903,0.0147
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0259,0.1028,0.9905,0.0103
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.025,0.1024,0.9906,0.0039
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0232,0.0969,0.9916,0.0122
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0233,0.0903,0.9927,0.0053
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0297,0.1012,0.9908,0.0174
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0924,0.2004,0.9641,0.0723
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.023,0.0976,0.9915,0.0114
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0284,0.1085,0.9895,0.0074
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0249,0.0974,0.9915,0.0105
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0356,0.1337,0.984,0.0252
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0277,0.1274,0.9855,0.0086
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0245,0.1092,0.9893,0.0129
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0266,0.1199,0.9871,0.0147
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0292,0.1166,0.9878,0.0169
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0262,0.1105,0.9891,0.0143
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.03,0.133,0.9842,0.0041
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.025,0.0956,0.9918,0.0008
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0275,0.1084,0.9895,0.0107
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0274,0.1062,0.9899,0.0117
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0257,0.0983,0.9913,0.0122
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0467,0.1478,0.9805,0.0078
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0235,0.0997,0.9911,0.0112
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0241,0.1063,0.9899,0.0105
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0293,0.1292,0.9851,0.0158
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0224,0.099,0.9912,0.0107
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0265,0.1054,0.9901,0.0124
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0248,0.0954,0.9919,0.0108
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0256,0.1026,0.9906,0.0161
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.1373,0.328,0.9038,-0.0198
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0243,0.1088,0.9894,0.0134
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0254,0.1006,0.9909,0.0116
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0241,0.096,0.9918,0.012
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0253,0.105,0.9901,0.009
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.028,0.0974,0.9915,0.0147
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0273,0.105,0.9901,0.0179
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.024,0.1007,0.9909,0.0084
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0251,0.1279,0.9854,0.0123
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0279,0.1116,0.9889,0.0152
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0388,0.1124,0.9887,0.0271
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0221,0.0938,0.9921,0.005
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0262,0.1017,0.9907,0.0117
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0245,0.1007,0.9909,0.0098
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0262,0.1039,0.9903,0.0142
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0341,0.1139,0.9884,0.0189
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0608,0.1785,0.9715,-0.0301
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0312,0.1314,0.9845,0.0125
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0254,0.1021,0.9907,0.0111
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.025,0.1198,0.9872,0.0099
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0261,0.1275,0.9855,0.0118
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0242,0.1045,0.9902,0.0062
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0231,0.1024,0.9906,0.008
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.029,0.1019,0.9907,0.0201
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0255,0.1113,0.9889,0.0132
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0339,0.1017,0.9907,-0.014
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.023,0.0956,0.9918,0.0124
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0414,0.1514,0.9795,0.0191
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0234,0.0999,0.9911,0.0067
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0245,0.1033,0.9905,0.0035
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0287,0.1122,0.9887,0.0175
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0385,0.1197,0.9872,0.0234
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0243,0.1021,0.9907,0.0098
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0237,0.1011,0.9909,0.0088
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0267,0.1032,0.9905,0.0117
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0263,0.0985,0.9913,0.0158
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0363,0.1453,0.9811,0.0108
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0279,0.1037,0.9904,0.0097
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0235,0.1025,0.9906,0.0077
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0256,0.0995,0.9911,0.0074
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0386,0.1252,0.986,0.0056
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0254,0.1071,0.9897,0.014
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.052,0.1514,0.9795,0.0365
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0274,0.0989,0.9912,0.013
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0224,0.0993,0.9912,0.01
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0323,0.1066,0.9898,0.022
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0234,0.0995,0.9911,0.0127
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0228,0.0957,0.9918,0.0101
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0266,0.0987,0.9913,0.0143
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0276,0.1091,0.9893,0.0138
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0292,0.1136,0.9885,0.0057
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0387,0.1373,0.9831,0.0239
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.03,0.1279,0.9854,0.0029
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0241,0.0988,0.9913,0.0085
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0326,0.1146,0.9882,0.0229
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0281,0.1005,0.991,0.0185
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0291,0.0944,0.992,-0.0048
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0249,0.1008,0.9909,0.008
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.023,0.0976,0.9915,0.0078
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0238,0.105,0.9901,0.0077
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0242,0.0967,0.9916,0.0113
7-First-Solar_pred1_iTransformer_lstm_optuna_Winter,0.0261,0.0992,0.9912,0.0137
